Creation Date,Status,Completion Date,Service Request Number,Type of Service Request,What Type of Surface is the Graffiti on?,Where is the Graffiti located?,Street Address,ZIP Code,X Coordinate,Y Coordinate,Ward,Police District,Community Area,SSA,Latitude,Longitude,Location
09/16/2015,Completed,09/16/2015,15-04824630,Graffiti Removal,Brick - Unpainted,Rear,4758 W DEMING PL,60639,1144238.42482636,1916621.94012563,31,25,19,,41.92733006324392,-87.7462963034228,"(41.92733006324392, -87.7462963034228)"
09/16/2015,Completed,09/16/2015,15-04824467,Graffiti Removal,Metal - Painted,Dumpster,160 N HALSTED ST,60661,1171021.77078962,1901255.63876727,27,12,28,,41.88487322678193,-87.64759638955412,"(41.88487322678193, -87.64759638955412)"
09/16/2015,Completed,09/16/2015,15-04824636,Graffiti Removal,Metal - Unpainted,Sign,2559 N KILPATRICK AVE,60639,1144615.15157942,1916943.77518202,31,25,19,,41.92807187063963,-87.74386459683598,"(41.92807187063963, -87.74386459683598)"
09/16/2015,Completed,09/16/2015,15-04824652,Graffiti Removal,Metal - Painted,Pole,5858 N CALIFORNIA AVE,60659,1156618.0329864,1938790.65002305,40,20,2,,41.98848197215377,-87.69948102366779,"(41.98848197215377, -87.69948102366779)"
09/16/2015,Completed,09/16/2015,15-04824663,Graffiti Removal,Metal - Painted,Pole,5900 N CALIFORNIA AVE,60659,1156609.2329864,1939065.15002305,40,20,2,,41.98866619611977,-87.69948898748726,"(41.98866619611977, -87.69948898748726)"
09/16/2015,Completed,09/16/2015,15-04824644,Graffiti Removal,Metal - Painted,Dumpster,4956 N DRAKE AVE,60625,1151823.04509406,1932703.11436577,33,17,14,,41.9718576818941,-87.71727691937409,"(41.9718576818941, -87.71727691937409)"
09/16/2015,Completed,09/16/2015,15-04824649,Graffiti Removal,Brick - Painted,Front,9753 S PARNELL AVE,60628,1174352.4224829,1840210.77012414,21,22,73,,41.71635097081583,-87.63686154096743,"(41.71635097081583, -87.63686154096743)"
09/16/2015,Completed,09/16/2015,15-04824646,Graffiti Removal,Brick - Painted,Front,3600 W 67TH PL,60629,1153481.40997676,1859611.97997901,13,8,65,3,41.77071982752095,-87.7130699327188,"(41.77071982752095, -87.7130699327188)"
09/16/2015,Completed,09/16/2015,15-04824662,Graffiti Removal,Brick - Painted,Front,10813 S MICHIGAN AVE,60628,1178821.92472126,1833290.30151489,9,5,49,,41.697653795550686,-87.62071264978091,"(41.697653795550686, -87.62071264978091)"
09/16/2015,Completed,09/16/2015,15-04824653,Graffiti Removal,Metal - Painted,Dumpster,3547 W AINSLIE ST,60625,1151751.61742777,1932325.15738141,33,17,14,,41.9700645106881,-87.71776883146563,"(41.9700645106881, -87.71776883146563)"
09/16/2015,Completed,09/16/2015,15-04824287,Graffiti Removal,Glass,Front,6052 W ADDISON ST,60634,1135384.17640536,1923314.06351514,36,16,17,,41.945860310689014,-87.77859236488692,"(41.945860310689014, -87.77859236488692)"
09/16/2015,Completed,09/16/2015,15-04824405,Graffiti Removal,Metal - Painted,Dumpster,5936 W ADDISON ST,60634,1136154.39212875,1923329.69067499,36,16,15,,41.94589246307705,-87.77555050834279,"(41.94589246307705, -87.77555050834279)"
09/16/2015,Completed,09/16/2015,15-04824748,Graffiti Removal,Brick - Painted,Front,1853 E 79TH ST,60649,1190011.18999323,1852963.01927888,8,4,46,50,41.7514620859509,-87.57873840092648,"(41.7514620859509, -87.57873840092648)"
09/16/2015,Completed,09/16/2015,15-04824825,Graffiti Removal,Brick - Painted,Front,8600 S COMMERCIAL AVE,60617,1197638.12177095,1848524.92357859,10,4,46,5,41.739107097952015,-87.5516095748948,"(41.739107097952015, -87.5516095748948)"
09/16/2015,Completed,09/16/2015,15-04824407,Graffiti Removal,Other / Unknown Surface,Front,6157 W ADDISON ST,60634,1134688.34840179,1923299.98608741,36,16,17,,41.94561373005641,-87.78117391981242,"(41.94561373005641, -87.78117391981242)"
09/16/2015,Open,,15-04831784,Graffiti Removal,Vinyl Siding,Alley,2922 N GRESHAM AVE,60618,1152259.9476957,1919426.26718345,35,14,21,,41.93504564432178,-87.71574724870234,"(41.93504564432178, -87.71574724870234)"
09/16/2015,Completed,09/16/2015,15-04824379,Graffiti Removal,Metal - Painted,Newspaper Box,6359 W ADDISON ST,60634,1133339.60112611,1923271.066981,36,16,17,,41.94555676118821,-87.78603507833138,"(41.94555676118821, -87.78603507833138)"
09/16/2015,Completed,09/16/2015,15-04824682,Graffiti Removal,Brick - Painted,Front,11234 S MICHIGAN AVE,60628,1178805.16221501,1830368.22008,9,5,49,40,41.689779825893105,-87.62116075280215,"(41.689779825893105, -87.62116075280215)"
09/16/2015,Completed,09/16/2015,15-04824678,Graffiti Removal,Metal - Painted,Front,2501 W IRVING PARK RD,60618,1158993.43368927,1926483.17688061,47,19,5,38,41.95389316007357,-87.69093346821148,"(41.95389316007357, -87.69093346821148)"
09/16/2015,Completed,09/16/2015,15-04824695,Graffiti Removal,Brick - Painted,Front,11314 S MICHIGAN AVE,60628,1178812.46362337,1829907.57439927,9,5,49,40,41.6884614248165,-87.6211470104469,"(41.6884614248165, -87.6211470104469)"
09/16/2015,Completed,09/16/2015,15-04824746,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Front,2414 N MCVICKER AVE,60639,1135664.56026821,1915410.82803275,30,25,19,,41.92429344504819,-87.77709584834858,"(41.92429344504819, -87.77709584834858)"
09/16/2015,Completed,09/16/2015,15-04824704,Graffiti Removal,Metal - Painted,Pole,3200 W GRACE ST,60618,1154378.59422472,1925092.9851218,33,17,16,,41.95038989822674,-87.70798164762273,"(41.95038989822674, -87.70798164762273)"
09/16/2015,Completed,09/16/2015,15-04824702,Graffiti Removal,Brick - Painted,Garage,11334 S MICHIGAN AVE,60628,1178816.19543185,1829715.47990465,9,5,49,40,41.687957942394675,-87.62113806303115,"(41.687957942394675, -87.62113806303115)"
09/16/2015,Completed,09/16/2015,15-04824723,Graffiti Removal,Brick - Painted,Front,11346 S MICHIGAN AVE,60628,1178820.39543185,1829650.77990465,9,5,49,40,41.687568449316295,-87.62111015081878,"(41.687568449316295, -87.62111015081878)"
09/16/2015,Completed,09/16/2015,15-04824720,Graffiti Removal,Metal - Painted,Traffic Control Box,3158 W GRACE ST,60618,1154576.24571621,1925095.69476656,33,17,16,,41.9503916175761,-87.70785924873698,"(41.9503916175761, -87.70785924873698)"
09/16/2015,Completed,09/16/2015,15-04824716,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Front,901 N NOBLE ST,60642,1166895.13208283,1906134.77868465,27,12,24,,41.898017693125674,-87.66230715537658,"(41.898017693125674, -87.66230715537658)"
09/16/2015,Completed,09/16/2015,15-04824710,Graffiti Removal,Metal - Painted,Sign,5006 N PULASKI RD,60630,1148823.12048432,1932967.83778503,39,17,13,,41.972138212357564,-87.72828473850419,"(41.972138212357564, -87.72828473850419)"
09/16/2015,Completed,09/16/2015,15-04824740,Graffiti Removal,Brick - Painted,Front,352 E 116TH ST,60628,1180516.70002713,1827749.87997367,9,5,53,,41.682710330290675,-87.61474851346186,"(41.682710330290675, -87.61474851346186)"
09/16/2015,Completed,09/16/2015,15-04824742,Graffiti Removal,Metal - Painted,Front,4246 N KOSTNER AVE,60641,1146082.79639109,1928049.36257381,39,17,16,,41.95856001578607,-87.73848448428174,"(41.95856001578607, -87.73848448428174)"
09/16/2015,Completed,09/16/2015,15-04824726,Graffiti Removal,Metal - Painted,Pole,300 N HALSTED ST,60661,1170997.18273393,1902085.10347873,27,12,28,,41.88682458463055,-87.64765355166207,"(41.88682458463055, -87.64765355166207)"
09/16/2015,Completed,09/16/2015,15-04824732,Graffiti Removal,Brick - Painted,Front,11570 S FRONT AVE,60628,1181043.07536806,1828068.26721802,9,5,53,,41.683436797854284,-87.61306390842698,"(41.683436797854284, -87.61306390842698)"
09/16/2015,Completed,09/16/2015,15-04824817,Graffiti Removal,Metal - Unpainted,Pole,2812 N MILWAUKEE AVE,60618,1153104.60179657,1918548.08230168,35,14,21,,41.932289029845265,-87.71291431953021,"(41.932289029845265, -87.71291431953021)"
09/16/2015,Completed,09/16/2015,15-04824758,Graffiti Removal,Brick - Painted,Front,8462 S COMMERCIAL AVE,60617,1197616.38012722,1849480.40239476,10,4,46,,41.74168838127104,-87.5516540314569,"(41.74168838127104, -87.5516540314569)"
09/16/2015,Completed,09/16/2015,15-04824755,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Side,430 N STATE ST,60654,1176296.36266599,1903319.08111998,42,18,8,,41.89010221041083,-87.62815722697526,"(41.89010221041083, -87.62815722697526)"
09/16/2015,Completed,09/16/2015,15-04824285,Graffiti Removal,Brick - Unpainted,Front,6700 W DIVERSEY AVE,60707,1131270.97462731,1917877.87243389,36,25,18,,41.93102230080326,-87.79309057089799,"(41.93102230080326, -87.79309057089799)"
09/16/2015,Open,,15-04830348,Graffiti Removal,Wood - Painted,Side,4854 W ADDISON ST,60641,1143355.91009654,1923493.66621219,30,16,15,,41.946206772890115,-87.74922637448502,"(41.946206772890115, -87.74922637448502)"
09/16/2015,Completed,09/16/2015,15-04824925,Graffiti Removal,Brick - Painted,Front,4269 S ARCHER AVE,60632,1156521.24140909,1876121.76842827,15,9,58,39,41.81573876847387,-87.70132646859729,"(41.81573876847387, -87.70132646859729)"
09/16/2015,Open,,15-04832181,Graffiti Removal,Metal - Painted,Garage,3541 W 59TH PL,60629,1153822.93396855,1864934.53941654,23,8,66,,41.78509114118382,-87.71220643893538,"(41.78509114118382, -87.71220643893538)"
09/16/2015,Completed,09/16/2015,15-04824954,Graffiti Removal,Brick - Painted,Front,4223 S RICHMOND ST,60632,1157393.57721413,1876497.80561124,15,9,58,39,41.81658776886995,-87.69798942024906,"(41.81658776886995, -87.69798942024906)"
09/16/2015,Completed,09/16/2015,15-04824766,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Front,2501 N MEADE AVE,60639,1135315.1016669,1915981.33996716,30,25,19,,41.92571393189651,-87.77806685054152,"(41.92571393189651, -87.77806685054152)"
09/16/2015,Completed,09/16/2015,15-04824802,Graffiti Removal,Brick - Painted,Front,9156 S COMMERCIAL AVE,60617,1197735.19332483,1844824.26120083,10,4,46,5,41.72839631463674,-87.55136155810088,"(41.72839631463674, -87.55136155810088)"
09/16/2015,Completed,09/16/2015,15-04824779,Graffiti Removal,Metal - Painted,Pole,429 N STATE ST,60654,1176296.36266599,1903319.08111998,42,18,8,,41.89002791798921,-87.62786034576497,"(41.89002791798921, -87.62786034576497)"
09/16/2015,Completed,09/16/2015,15-04824786,Graffiti Removal,Metal - Painted,Traffic Control Box,1001 N RUSH ST,60611,1176396.17762751,1907226.57969373,42,18,8,,41.90083481763966,-87.62739159607796,"(41.90083481763966, -87.62739159607796)"
09/16/2015,Completed,09/16/2015,15-04824801,Graffiti Removal,Metal - Painted,Viaduct,4230 N KOSTNER AVE,60641,1146092.38772129,1927895.47249452,39,17,16,,41.95814173740835,-87.73845339427353,"(41.95814173740835, -87.73845339427353)"
09/16/2015,Completed,09/16/2015,15-04824784,Graffiti Removal,Brick - Painted,Front,8900 S COMMERCIAL AVE,60617,1197688.67279864,1846532.2129857,10,4,46,5,41.733636989361216,-87.55149029611536,"(41.733636989361216, -87.55149029611536)"
09/16/2015,Completed,09/16/2015,15-04824799,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Front,2800 N MILWAUKEE AVE,60618,1153247.5422164,1918416.59879857,35,14,21,,41.931924343764976,-87.71238138589705,"(41.931924343764976, -87.71238138589705)"
09/16/2015,Completed,09/16/2015,15-04824794,Graffiti Removal,Metal - Painted,Mail Box,1000 N RUSH ST,60611,1176399.87762751,1907216.47969373,42,18,8,,41.90076142450933,-87.62766853987726,"(41.90076142450933, -87.62766853987726)"
09/16/2015,Completed,09/16/2015,15-04824790,Graffiti Removal,Brick - Painted,Front,9159 S BUFFALO AVE,60617,1199636.57998139,1844851.26018242,10,4,46,5,41.72842367548407,-87.54410466515903,"(41.72842367548407, -87.54410466515903)"
09/16/2015,Completed,09/16/2015,15-04828193,Graffiti Removal,Metal - Painted,Sign,3155 W IRVING PARK RD,60618,1154554.11181916,1926422.28767347,33,17,16,60,41.95381148292548,-87.70779555796724,"(41.95381148292548, -87.70779555796724)"
09/16/2015,Completed,09/16/2015,15-04824282,Graffiti Removal,Metal - Painted,Pole,6002 W ADDISON ST,60634,1135718.83913103,1923320.71951597,36,16,17,,41.945878715332675,-87.77670300794554,"(41.945878715332675, -87.77670300794554)"
09/16/2015,Completed,09/16/2015,15-04824820,Graffiti Removal,Metal - Unpainted,Pole,2810 N MILWAUKEE AVE,60618,1153119.70179657,1918535.98230168,35,14,21,,41.932253348337866,-87.71285471666175,"(41.932253348337866, -87.71285471666175)"
09/16/2015,Completed,09/16/2015,15-04824831,Graffiti Removal,Brick - Painted,Front,8612 S COMMERCIAL AVE,60617,1197640.02177095,1848444.52357859,10,4,46,5,41.73876792522143,-87.551602383821,"(41.73876792522143, -87.551602383821)"
09/16/2015,Completed,09/16/2015,15-04824829,Graffiti Removal,Metal - Unpainted,Pole,2800 N MILWAUKEE AVE,60618,1153247.5422164,1918416.59879857,35,14,21,,41.931924343764976,-87.71238138589705,"(41.931924343764976, -87.71238138589705)"
09/16/2015,Completed,09/16/2015,15-04826774,Graffiti Removal,"Cement (Sidewalk, Alley, Wall, Curb)",Rear,4833 W WILSON AVE,60630,1143235.14128079,1930176.57067191,45,16,15,,41.964247879885335,-87.74899387022165,"(41.964247879885335, -87.74899387022165)"
09/16/2015,Completed,09/16/2015,15-04826766,Graffiti Removal,Metal - Painted,Sign,3757 N KEDZIE AVE,60618,1154386.09422472,1924810.2851218,33,17,16,,41.95013492284707,-87.7077668220666,"(41.95013492284707, -87.7077668220666)"
09/16/2015,Completed,09/16/2015,15-04824832,Graffiti Removal,Metal - Painted,Traffic Control Box,1 N CLARK ST,60602,1175537.8394065,1900365.26496704,42,1,32,,41.882011289057424,-87.63073813478289,"(41.882011289057424, -87.63073813478289)"
09/16/2015,Completed,09/16/2015,15-04826745,Graffiti Removal,Metal - Painted,Traffic Control Box,3201 W WARNER AVE,60618,1154305.58652798,1927415.12993012,33,17,16,60,41.9565422653701,-87.70821730393352,"(41.9565422653701, -87.70821730393352)"
09/16/2015,Completed,09/16/2015,15-04826755,Graffiti Removal,Metal - Painted,Pole,3751 N KEDZIE AVE,60618,1154387.19422472,1924769.9851218,33,17,16,,41.94996489880015,-87.70776216056203,"(41.94996489880015, -87.70776216056203)"
09/16/2015,Completed,09/16/2015,15-04824275,Graffiti Removal,Metal - Painted,Garage,2233 N AUSTIN AVE,60639,1136031.00822409,1914310.87337942,36,25,19,,41.921581443845795,-87.7754914836148,"(41.921581443845795, -87.7754914836148)"
09/16/2015,Completed,09/16/2015,15-04824882,Graffiti Removal,Brick - Painted,Front,3308 S JUSTINE ST,60608,1166550.25987553,1882828.27256625,12,9,59,,41.83387707965469,-87.66452985789859,"(41.83387707965469, -87.66452985789859)"
09/16/2015,Completed,09/16/2015,15-04824880,Graffiti Removal,Metal - Painted,Pole,449 E RANDOLPH ST,60601,1179717.51042881,1901273.35459541,42,1,32,,41.884264112055966,-87.61547483986284,"(41.884264112055966, -87.61547483986284)"
09/16/2015,Completed,09/16/2015,15-04824876,Graffiti Removal,Brick - Painted,Front,3141 S ASHLAND AVE,60608,1166181.18401766,1883733.21016928,12,9,59,13,41.83660842037554,-87.66557057083158,"(41.83660842037554, -87.66557057083158)"
09/16/2015,Completed,09/16/2015,15-04824840,Graffiti Removal,Metal - Unpainted,Pole,2788 N MILWAUKEE AVE,60647,1153341.0422164,1918344.49879857,35,14,22,,41.93177677591809,-87.71211567212673,"(41.93177677591809, -87.71211567212673)"
09/16/2015,Completed,09/16/2015,15-04824839,Graffiti Removal,Brick - Painted,Front,8041 S EXCHANGE AVE,60617,1197228.79973232,1852116.67001517,7,4,46,,41.74886837855013,-87.55269532427468,"(41.74886837855013, -87.55269532427468)"
09/16/2015,Completed,09/16/2015,15-04824871,Graffiti Removal,Metal - Unpainted,Pole,2776 N MILWAUKEE AVE,60647,1153443.0422164,1918265.89879857,35,14,22,,41.93156679532574,-87.71173329267482,"(41.93156679532574, -87.71173329267482)"
09/16/2015,Completed,09/16/2015,15-04824848,Graffiti Removal,Metal - Unpainted,Pole,2786 N MILWAUKEE AVE,60647,1153358.0422164,1918331.39879857,35,14,22,,41.93174182426867,-87.71204908414468,"(41.93174182426867, -87.71204908414468)"
09/16/2015,Completed,09/16/2015,15-04824844,Graffiti Removal,Brick - Painted,Front,8048 S EXCHANGE AVE,60617,1197229.59973232,1852081.87001517,7,4,46,,41.748623678141676,-87.55298394641797,"(41.748623678141676, -87.55298394641797)"
09/16/2015,Completed,09/16/2015,15-04824841,Graffiti Removal,Metal - Painted,Pole,750 S COLUMBUS DR,60605,1178366.61002435,1897194.86997708,4,1,32,,41.872408942906,-87.62072791694155,"(41.872408942906, -87.62072791694155)"
09/16/2015,Completed,09/16/2015,15-04824422,Graffiti Removal,Metal - Painted,Newspaper Box,5158 W DIVERSEY AVE,60639,1141508.12521316,1918126.96737271,31,25,19,,41.93151095943836,-87.75630007003025,"(41.93151095943836, -87.75630007003025)"
09/16/2015,Completed,09/16/2015,15-04824851,Graffiti Removal,Metal - Painted,Pole,230 S COLUMBUS DR,60603,1178311.75681481,1899382.28549411,42,1,32,,41.87910654690898,-87.62088202282133,"(41.87910654690898, -87.62088202282133)"
09/16/2015,Completed,09/16/2015,15-04824866,Graffiti Removal,Brick - Painted,Front,2230 S GROVE ST,60616,1173320.23996953,1889468.50999272,11,9,34,,41.85187673245802,-87.63963378663139,"(41.85187673245802, -87.63963378663139)"
09/16/2015,Completed,09/16/2015,15-04824853,Graffiti Removal,Brick - Painted,Front,8039 S EXCHANGE AVE,60617,1197228.49973232,1852126.57001517,7,4,46,,41.748928753093004,-87.55269641880282,"(41.748928753093004, -87.55269641880282)"
09/16/2015,Completed,09/16/2015,15-04824869,Graffiti Removal,Metal - Painted,Pole,32 S COLUMBUS DR,60603,1178300.71538092,1900293.65778476,42,1,32,,41.881355798784135,-87.62095226865334,"(41.881355798784135, -87.62095226865334)"
09/16/2015,Completed,09/16/2015,15-04824542,Graffiti Removal,Wood - Painted,Door,936 N ELSTON AVE,60642,1168478.07950574,1906592.87079035,27,12,24,,41.89946393510293,-87.6567775258054,"(41.89946393510293, -87.6567775258054)"
09/16/2015,Completed,09/16/2015,15-04824292,Graffiti Removal,Metal - Painted,Pole,3506 N NARRAGANSETT AVE,60634,1133071.59453202,1922660.60841772,38,16,17,,41.94403630161307,-87.7864465637669,"(41.94403630161307, -87.7864465637669)"
09/16/2015,Completed,09/16/2015,15-04824320,Graffiti Removal,Brick - Painted,Front,3601 W 62ND ST,60629,1153376.1789172,1863263.76690991,23,8,65,,41.78052258816336,-87.71332807881275,"(41.78052258816336, -87.71332807881275)"
09/16/2015,Completed,09/16/2015,15-04824294,Graffiti Removal,Metal - Painted,Front,2922 W LAWRENCE AVE,60625,1156190.63589585,1931751.08496854,33,17,14,60,41.968616502803116,-87.70202030587613,"(41.968616502803116, -87.70202030587613)"
09/16/2015,Completed,09/16/2015,15-04824291,Graffiti Removal,Brick - Painted,Garage,5125 S ROCKWELL ST,60632,1159904.6692159,1870591.49462654,14,9,63,,41.8003035089071,-87.68895270052919,"(41.8003035089071, -87.68895270052919)"
09/16/2015,Completed,09/16/2015,15-04824300,Graffiti Removal,Metal - Painted,Pole,3500 N NARRAGANSETT AVE,60634,1133074.09453202,1922595.70841772,38,16,17,,41.94387068064911,-87.78643961980883,"(41.94387068064911, -87.78643961980883)"
09/16/2015,Completed,09/16/2015,15-04824289,Graffiti Removal,Brick - Unpainted,Front,7154 W DIVERSEY AVE,60707,1127837.01201494,1917808.54840095,29,25,18,,41.930870538761056,-87.80574512109128,"(41.930870538761056, -87.80574512109128)"
09/16/2015,Completed,09/16/2015,15-04826684,Graffiti Removal,Metal - Painted,Pole,1157 W DIVERSEY PKWY,60614,1168095.0546288,1918744.13577714,43,19,7,35,41.93245648162119,-87.65813397025025,"(41.93245648162119, -87.65813397025025)"
09/16/2015,Completed,09/16/2015,15-04824312,Graffiti Removal,Brick - Painted,Front,3604 W 62ND ST,60629,1153357.6789172,1863263.16690991,23,8,65,,41.780738390609905,-87.71347663463779,"(41.780738390609905, -87.71347663463779)"
